eventID,totalE_units,totalMIPs,energy_GeV
100,9.160502126231e+03,9.099956909665e+02,9.680074502131e+00
101,9.192963706672e+03,8.747186923203e+02,9.304815609703e+00
102,9.162465155865e+03,9.497980075347e+02,1.010347144078e+01
103,9.046687315827e+03,8.543544945520e+02,9.088191560238e+00
104,8.625839707197e+03,7.788377818092e+02,8.284882915193e+00
105,9.191715153078e+03,7.711507972056e+02,8.203112655841e+00
106,9.615541037608e+03,9.985405089525e+02,1.062196954998e+01
107,9.688769389168e+03,9.970255529439e+02,1.060585421319e+01
108,9.748166803013e+03,1.041541138120e+03,1.107938852252e+01
109,9.720757050357e+03,9.307541499702e+02,9.900892503469e+00
110,9.635822349429e+03,9.464788474873e+02,1.006816389277e+01
111,8.993875472056e+03,8.196983466269e+02,8.719536964175e+00
112,9.196941566121e+03,8.275326151153e+02,8.802873955097e+00
113,9.811205271694e+03,1.012952002822e+03,1.077527174221e+01
114,9.846872639761e+03,1.057835662105e+03,1.125272143796e+01
115,9.861296636045e+03,1.052428173375e+03,1.119519930429e+01
116,9.855548744611e+03,1.039673422111e+03,1.105952070304e+01
117,9.749320563060e+03,1.021370061766e+03,1.086481880111e+01
118,9.199642349090e+03,9.214745199402e+02,9.802180486550e+00
119,9.091249846421e+03,8.834178597052e+02,9.397352958207e+00
120,9.809033541514e+03,1.061743023092e+03,1.129428597045e+01
121,9.886682028134e+03,1.060453376795e+03,1.128056736456e+01
122,9.805272145528e+03,1.037827362698e+03,1.103988325549e+01
123,9.868263445727e+03,1.110534634349e+03,1.181330648531e+01
124,9.685810505629e+03,9.295113259073e+02,9.887671968865e+00
125,9.286270784664e+03,9.175197234609e+02,9.760111359257e+00
126,9.250071990605e+03,9.411549248821e+02,1.001153069333e+01
127,9.712621015419e+03,9.752081131875e+02,1.037377130952e+01
128,9.839008197085e+03,1.064058541313e+03,1.131891728366e+01
129,9.900047298533e+03,1.008774293026e+03,1.073083137564e+01
130,9.827015636335e+03,9.575567475431e+02,1.018600499788e+01
131,9.810993577906e+03,1.008050106820e+03,1.072312784859e+01
132,9.053517877598e+03,8.690929672467e+02,9.244971988044e+00
133,9.090844845246e+03,9.176507211045e+02,9.761504846019e+00
134,9.669669569203e+03,9.446075722747e+02,1.004825821228e+01
135,9.733257066660e+03,1.033188292824e+03,1.099053517346e+01
136,9.721875833374e+03,1.056634808428e+03,1.123994736311e+01
137,9.728865896061e+03,1.007807432918e+03,1.072054640620e+01
138,9.630936158491e+03,1.039283332104e+03,1.105537112258e+01
139,9.162299199912e+03,8.227876395456e+02,8.752399301776e+00
140,8.634536892052e+03,7.971274245651e+02,8.479438896340e+00
141,9.283278602007e+03,8.320943007578e+02,8.851398862756e+00
142,9.114362369280e+03,9.333415497485e+02,9.928415955360e+00
143,9.075451513329e+03,8.706879980628e+02,9.261939120182e+00
144,9.108490808433e+03,8.780472468185e+02,9.340223091130e+00
145,9.046731820543e+03,8.644734900835e+02,9.195832323380e+00
146,8.675433867050e+03,8.214985868811e+02,8.738687010660e+00
147,8.405313480005e+03,7.647919934548e+02,8.135470913509e+00
148,9.137505698466e+03,9.084855862950e+02,9.664010771422e+00
149,9.130622548177e+03,9.068181379227e+02,9.646273297902e+00
150,9.240051783162e+03,8.806636430485e+02,9.368054992627e+00
151,9.132162136265e+03,9.477022760403e+02,1.008117810774e+01
152,9.048375526607e+03,8.542358948235e+02,9.086929956233e+00
153,8.573874213746e+03,7.736001109963e+02,8.229167218746e+00
154,9.045479667066e+03,7.621325568900e+02,8.107181170671e+00
155,9.614991248773e+03,9.979634360486e+02,1.061583093992e+01
156,9.741555061543e+03,1.001244212163e+03,1.065073017904e+01
157,9.791340572424e+03,1.047707437269e+03,1.114498249814e+01
158,9.740401256029e+03,9.324345804571e+02,9.918768074167e+00
159,9.740633182387e+03,9.572731294337e+02,1.018298801170e+01
160,8.806270550185e+03,8.025461871023e+02,8.537080955077e+00
161,9.093484335874e+03,8.152696376373e+02,8.672426594980e+00
162,9.709920958290e+03,9.989742445533e+02,1.062658341021e+01
163,9.859753329967e+03,1.058591470480e+03,1.126076134568e+01
164,9.794844280620e+03,1.045787672852e+03,1.112456101398e+01
165,9.828124370912e+03,1.036791265333e+03,1.102886177507e+01
166,9.714212329757e+03,1.017046073899e+03,1.081882240232e+01
167,9.075627377826e+03,9.077156309873e+02,9.655820375780e+00
168,9.273854794222e+03,9.018305261903e+02,9.593217603643e+00
169,9.812519489742e+03,1.062852140810e+03,1.130608420449e+01
170,9.882431635851e+03,1.059182757747e+03,1.126705116095e+01
171,9.896103475897e+03,1.048804958703e+03,1.115665737677e+01
172,9.917516394578e+03,1.113416593782e+03,1.184396331401e+01
173,9.709510412423e+03,9.306816890634e+02,9.900121700944e+00
174,9.244425138149e+03,9.126786703974e+02,9.708614682087e+00
175,9.233678112118e+03,9.399183240601e+02,9.998376358417e+00
176,9.714642002628e+03,9.752931607534e+02,1.037467600257e+01
177,9.845387542331e+03,1.065100152003e+03,1.132999741204e+01
178,9.863503957968e+03,1.005231483835e+03,1.069314476102e+01
179,9.821334143244e+03,9.575912357191e+02,1.018637186568e+01
180,9.703984148186e+03,9.968562994300e+02,1.060405377981e+01
181,9.076772040429e+03,8.732162164976e+02,9.288833030834e+00
182,9.029041128464e+03,9.105841662236e+02,9.686334404665e+00
183,9.652987980286e+03,9.423361105101e+02,1.002409554940e+01
184,9.758075834385e+03,1.034679810354e+03,1.100640118355e+01
185,9.803542086172e+03,1.064922011871e+03,1.132810244730e+01
186,9.674469856025e+03,1.002111356998e+03,1.065995442777e+01
187,9.577015772807e+03,1.035788419138e+03,1.101819400381e+01
188,9.022826966344e+03,8.123560332368e+02,8.641433143091e+00
189,8.569882555115e+03,7.906392924498e+02,8.410421424191e+00
190,8.926387101085e+03,7.956436672067e+02,8.463655435038e+00
191,9.278288687804e+03,9.483840904800e+02,1.008843090535e+01
192,8.962573355326e+03,8.576187990156e+02,9.122915582250e+00
193,9.223038197948e+03,8.902004532980e+02,9.469502762813e+00
194,9.005533949008e+03,8.582604626440e+02,9.129741275812e+00
195,8.379419194475e+03,7.935717243781e+02,8.441615153810e+00
196,8.505983895780e+03,7.756863619942e+02,8.251359703051e+00
197,9.158619161973e+03,9.117456204639e+02,9.698689368197e+00
198,8.982639957175e+03,8.921758181983e+02,9.490515696823e+00
199,9.059447410813e+03,8.599374441383e+02,9.147580157869e+00
200,9.100356397150e+03,9.433895967056e+02,1.003530200340e+01
201,9.058643458059e+03,8.543991927366e+02,9.088667036947e+00
202,8.667864563059e+03,7.821416586069e+02,8.320027887708e+00
203,8.920574472723e+03,7.499428270488e+02,7.977512981914e+00
204,9.668297740044e+03,1.003844543356e+03,1.067839118878e+01
205,9.743950416354e+03,1.001943912193e+03,1.065817323452e+01
206,9.756648970493e+03,1.044343311366e+03,1.110919662608e+01
207,9.703875196371e+03,9.309995202067e+02,9.903502628104e+00
208,9.610839909958e+03,9.438523578531e+02,1.004022462274e+01
209,9.183347569311e+03,8.375577999599e+02,8.909516807538e+00
210,9.204518690348e+03,8.238156408480e+02,8.763334660366e+00
211,9.755019998286e+03,1.004221361646e+03,1.068239959141e+01
212,9.886555844091e+03,1.061978593744e+03,1.129679185205e+01
213,9.895348228668e+03,1.057241897162e+03,1.124640526642e+01
214,9.796365370169e+03,1.032119518265e+03,1.097916608956e+01
215,9.791870531597e+03,1.026795885510e+03,1.092253597340e+01
216,9.049369849432e+03,9.065912076321e+02,9.643859328097e+00
217,9.123601383486e+03,8.859434238858e+02,9.424218634244e+00
218,9.782397969007e+03,1.062711962088e+03,1.130459305405e+01
219,9.820853544908e+03,1.052914228469e+03,1.120036971286e+01
220,9.916640977451e+03,1.048795028870e+03,1.115655174822e+01
221,9.857222822814e+03,1.107993105562e+03,1.178627098585e+01
222,9.793711915344e+03,9.408708333457e+02,1.000850867106e+01
223,9.246362075731e+03,9.128947055023e+02,9.710912754408e+00
224,8.992252693954e+03,9.148966096025e+02,9.732207999022e+00
225,9.710642356310e+03,9.752671005898e+02,1.037439878771e+01
226,9.850424187647e+03,1.064996409300e+03,1.132889384957e+01
227,9.890694369714e+03,1.008552665910e+03,1.072847381834e+01
228,9.864797835505e+03,9.617370769189e+02,1.023047323021e+01
229,9.696223820419e+03,9.959927371688e+02,1.059486764068e+01
230,9.220856159112e+03,8.863216295231e+02,9.428241794774e+00
231,8.719543466614e+03,8.806267636612e+02,9.367662688334e+00
232,9.665020795688e+03,9.437226647424e+02,1.003884501294e+01
233,9.762969193505e+03,1.035674901416e+03,1.101698645962e+01
234,9.720984346807e+03,1.058751019473e+03,1.126245854727e+01
235,9.789117997571e+03,1.015097362381e+03,1.079809299353e+01
236,9.661610757824e+03,1.046214844173e+03,1.112910504673e+01
237,9.176418248260e+03,8.235768596019e+02,8.760794626082e+00
238,8.612060962968e+03,7.949311714683e+02,8.456076265269e+00
239,9.151682732798e+03,8.153598255973e+02,8.673385968943e+00
240,9.142805045690e+03,9.362744256027e+02,9.959614407238e+00
241,8.951422938958e+03,8.551770933094e+02,9.096941950306e+00
242,9.185466842439e+03,8.855637631468e+02,9.420179995077e+00
243,8.933625314746e+03,8.520644519568e+02,9.063831243859e+00
244,8.633900592878e+03,8.169903592371e+02,8.690730762185e+00
245,8.436818655082e+03,7.693053095863e+02,8.183481290743e+00
246,9.152889423610e+03,9.106372788079e+02,9.686899389509e+00
247,9.215152485391e+03,9.165044707246e+02,9.749311613473e+00
248,9.441180839332e+03,8.997168955948e+02,9.570733869007e+00
249,9.132699701614e+03,9.466937409263e+02,1.007044982063e+01
250,9.122366888571e+03,8.592439292685e+02,9.140202896993e+00
251,8.678136611364e+03,7.837330101625e+02,8.336955881731e+00
252,9.168456013065e+03,7.731799734186e+02,8.224698007415e+00
253,9.736632401692e+03,1.010965481172e+03,1.075414012832e+01
254,9.777951327126e+03,1.004190851358e+03,1.068207503838e+01
255,9.736445395965e+03,1.042215205784e+03,1.108655891384e+01
256,9.683917382587e+03,9.269287996172e+02,9.860200358680e+00
257,9.634518518456e+03,9.448220816013e+02,1.005054005415e+01
258,9.171075777614e+03,8.372116269018e+02,8.905834393405e+00
259,9.065341005190e+03,8.126284443344e+02,8.644330914747e+00
260,9.764952454011e+03,1.004919436753e+03,1.068982536178e+01
261,9.852552906870e+03,1.059105465544e+03,1.126622896553e+01
262,9.894796156021e+03,1.056561006648e+03,1.123916229706e+01
263,9.831673570120e+03,1.037814350665e+03,1.103974484005e+01
264,9.731678269935e+03,1.017246325716e+03,1.082095258000e+01
265,9.136599987890e+03,9.140392750308e+02,9.723088106906e+00
266,9.265158478710e+03,8.990945850907e+02,9.564114044207e+00
267,9.726924764499e+03,1.051596739098e+03,1.118635492642e+01
268,9.857739048241e+03,1.056582302335e+03,1.123938882982e+01
269,9.900888842262e+03,1.048568330503e+03,1.115414024551e+01
270,9.858667767012e+03,1.106921835670e+03,1.177487535786e+01
271,9.794718342266e+03,9.399173440102e+02,9.998365933140e+00
272,8.948534003138e+03,8.830506745658e+02,9.393447028167e+00
273,9.150310700757e+03,9.314491374398e+02,9.908285429118e+00
274,9.724789962399e+03,9.760993788469e+02,1.038325214341e+01
275,9.877668582613e+03,1.066282861565e+03,1.134257847895e+01
276,9.902322735679e+03,1.009692035851e+03,1.074059386025e+01
277,9.854631070991e+03,9.618114010228e+02,1.023126385248e+01
278,9.763264809725e+03,1.004380518295e+03,1.068409261945e+01
279,9.174091024663e+03,8.814481712223e+02,9.376400407058e+00
280,9.154783905991e+03,9.241616065014e+02,9.830764356083e+00
281,9.670849225352e+03,9.459345263304e+02,1.006237367925e+01
282,9.745471168309e+03,1.033681101717e+03,1.099577742553e+01
283,9.750605515212e+03,1.061258498120e+03,1.128913183853e+01
284,9.780631008854e+03,1.016169803251e+03,1.080950107779e+01
285,9.654759555137e+03,1.043133677225e+03,1.109632914909e+01
286,9.000038170715e+03,8.074344176812e+02,8.589079482824e+00
287,8.469337466908e+03,7.813309092617e+02,8.311403545700e+00
288,9.174663632667e+03,8.190256150480e+02,8.712380785449e+00
289,9.072445521202e+03,9.280176110974e+02,9.871782585225e+00
290,9.169379817572e+03,8.776650083677e+02,9.336157031567e+00
291,8.958678000990e+03,8.626374751539e+02,9.176301723969e+00
292,9.086023139063e+03,8.680168254056e+02,9.233524534721e+00
293,8.340695411932e+03,7.891817830347e+02,8.394917175252e+00
294,8.567954632319e+03,7.826789000600e+02,8.325742790914e+00
295,8.932733034913e+03,8.888202428041e+02,9.454820780753e+00
296,9.084708574843e+03,9.026374715504e+02,9.601801480778e+00
297,9.156185903379e+03,8.697364623789e+02,9.251817164217e+00
298,9.245784189363e+03,9.579026214674e+02,1.018968422998e+01
299,9.073398761135e+03,8.550966272071e+02,9.096085992555e+00
300,8.698362230914e+03,7.858347302332e+02,8.359312918219e+00
301,8.887601983043e+03,7.462178201246e+02,7.937888239836e+00
302,9.633221560910e+03,1.000243640799e+03,1.064008660627e+01
303,9.805305885583e+03,1.010352788788e+03,1.074762261623e+01
304,9.748810544469e+03,1.043536782385e+03,1.110061717817e+01
305,9.750500060091e+03,9.330982395892e+02,9.925827744786e+00
306,9.579955551140e+03,9.392327087664e+02,9.991083129242e+00
307,9.057923831903e+03,8.253128260800e+02,8.779260960603e+00
308,8.840433304315e+03,7.906142646086e+02,8.410155190659e+00
309,9.707689128855e+03,9.988100314622e+02,1.062483659429e+01
310,9.836994025706e+03,1.057537739696e+03,1.124955228986e+01
311,9.865176816506e+03,1.053038524178e+03,1.120169190783e+01
312,9.896960073230e+03,1.042635877766e+03,1.109103380989e+01
313,9.763587858537e+03,1.023410704743e+03,1.088652613033e+01
314,9.133051389867e+03,9.144520928604e+02,9.727479454454e+00
315,9.344155695448e+03,9.073993428455e+02,9.652455862291e+00
316,9.724115991617e+03,1.053343447451e+03,1.120493552759e+01
317,9.869701361995e+03,1.058015891922e+03,1.125463863171e+01
318,9.898325471022e+03,1.048027009495e+03,1.114838194605e+01
319,9.868381601571e+03,1.107030161954e+03,1.177602767816e+01
320,9.726232065758e+03,9.328869331142e+02,9.923579973241e+00
321,9.098949357663e+03,8.984471180780e+02,9.557226617175e+00
322,9.097869328504e+03,9.244249368734e+02,9.833565531567e+00
323,9.680676184746e+03,9.732786376744e+02,1.035324652363e+01
324,9.844777738488e+03,1.064187109962e+03,1.132028493201e+01
325,9.867694902907e+03,1.007713665236e+03,1.071954895296e+01
326,9.850242777997e+03,9.610105074964e+02,1.022274435170e+01
