eventID,totalE_units,totalMIPs,energy_GeV
43,4.571793857699e+03,4.087375372420e+02,4.347943459071e+00
44,4.643561181757e+03,4.735075356355e+02,5.036933985263e+00
45,4.659754675972e+03,4.466924720803e+02,4.751688884027e+00
46,4.556057598661e+03,4.391587543605e+02,4.671549000367e+00
47,4.538819918885e+03,4.326296261460e+02,4.602095432424e+00
48,4.310987890937e+03,4.076770192659e+02,4.336662204532e+00
49,4.329203809274e+03,3.962917681303e+02,4.215551653886e+00
50,4.478565173430e+03,4.463174555047e+02,4.747699647126e+00
51,4.586509574558e+03,4.550751863707e+02,4.840859964360e+00
52,4.542311605142e+03,4.313384935684e+02,4.588361016242e+00
53,4.646689799520e+03,4.810377003556e+02,5.117036073908e+00
54,4.420443680192e+03,4.170791733952e+02,4.436677570929e+00
55,4.296133673330e+03,3.886038168750e+02,4.133771111781e+00
56,4.674241260345e+03,3.956059628974e+02,4.208256404233e+00
57,4.828270541836e+03,5.010101664121e+02,5.329493079295e+00
58,4.903848357522e+03,5.038248172264e+02,5.359433912917e+00
59,4.878266132128e+03,5.233510123574e+02,5.567143713620e+00
60,4.839546572537e+03,4.629278881987e+02,4.924393039837e+00
61,4.849689089125e+03,4.769126541140e+02,5.073155915639e+00
62,4.501458241640e+03,4.101121473887e+02,4.362565867466e+00
63,4.480340986107e+03,4.018949719249e+02,4.275155705554e+00
64,4.854443789030e+03,5.002928668402e+02,5.321862808773e+00
65,4.895930632575e+03,5.254870656993e+02,5.589865970105e+00
66,4.897000395565e+03,5.223149651381e+02,5.556122766631e+00
67,4.962270756085e+03,5.254392685859e+02,5.589357528555e+00
68,4.907326115875e+03,5.134509765586e+02,5.461832133513e+00
69,4.468107069504e+03,4.480912257075e+02,4.766568118574e+00
70,4.551284707360e+03,4.411676023598e+02,4.692918110672e+00
71,4.874989195674e+03,5.270575941953e+02,5.606572458937e+00
72,4.921594914571e+03,5.276960014720e+02,5.613363513074e+00
73,4.924571431230e+03,5.203574542766e+02,5.535299754867e+00
74,4.909162521753e+03,5.514444340114e+02,5.865987342584e+00
75,4.922754530813e+03,4.731980895180e+02,5.033642253773e+00
76,4.584110712204e+03,4.526048625217e+02,4.814581907068e+00
77,4.419559533192e+03,4.495663952160e+02,4.782260226665e+00
78,4.904561655019e+03,4.934701510881e+02,5.249286204902e+00
79,4.920891391061e+03,5.315198088999e+02,5.654039245005e+00
80,4.935144302962e+03,5.041503672539e+02,5.362896949668e+00
81,4.897554522774e+03,4.792736825616e+02,5.098271343658e+00
82,4.835744951510e+03,4.974783817167e+02,5.291923737686e+00
83,4.500128527363e+03,4.318084186834e+02,4.593359842247e+00
84,4.480982998518e+03,4.521397768108e+02,4.809634560200e+00
85,4.791423183658e+03,4.684359647752e+02,4.982985176211e+00
86,4.889749807106e+03,5.182668664164e+02,5.513061137211e+00
87,4.837970204428e+03,5.260524615252e+02,5.595880365308e+00
88,4.832495028655e+03,5.011716503726e+02,5.331210864098e+00
89,4.868103816807e+03,5.259969917241e+02,5.595290305582e+00
90,4.587543913401e+03,4.113790224177e+02,4.376042244098e+00
91,4.385913312961e+03,4.046564910126e+02,4.304531350706e+00
92,4.584377434004e+03,4.073929875825e+02,4.333640818954e+00
93,4.590606908910e+03,4.700176789879e+02,4.999810653048e+00
94,4.609653440924e+03,4.423545416618e+02,4.705544171418e+00
95,4.555539902586e+03,4.393067623717e+02,4.673123434828e+00
96,4.541328137189e+03,4.329837388375e+02,4.605862304367e+00
97,4.320684064724e+03,4.084780078512e+02,4.345182716505e+00
98,4.263235428457e+03,3.889750229491e+02,4.137719814493e+00
99,4.485203624057e+03,4.455239934592e+02,4.739259198680e+00
100,4.555132765571e+03,4.522623672949e+02,4.810938615847e+00
101,4.555653333928e+03,4.341051883569e+02,4.617791717885e+00
102,4.623517324624e+03,4.785392593966e+02,5.090458921002e+00
103,4.466541111309e+03,4.206905704240e+02,4.475093788326e+00
104,4.224420386084e+03,3.807307287308e+02,4.050021176969e+00
105,4.542212749505e+03,3.828153599727e+02,4.072196431128e+00
106,4.822422075050e+03,4.991490514339e+02,5.309695478246e+00
107,4.851925383739e+03,4.991979240587e+02,5.310215360542e+00
108,4.865747267046e+03,5.207669350937e+02,5.539655604962e+00
109,4.882632185180e+03,4.677831963167e+02,4.976041355077e+00
110,4.851396156436e+03,4.752235997293e+02,5.055188608272e+00
111,4.495203241868e+03,4.102357500842e+02,4.363880690507e+00
112,4.622458847331e+03,4.155197719516e+02,4.420089446059e+00
113,4.835949447729e+03,4.967864713093e+02,5.284563544271e+00
114,4.907665511633e+03,5.276941397302e+02,5.613343708805e+00
115,4.836239201275e+03,5.163553802901e+02,5.492727713332e+00
116,4.922578034593e+03,5.177731320508e+02,5.507809040425e+00
117,4.853768793312e+03,5.091493859190e+02,5.416073985115e+00
118,4.557299941386e+03,4.568605749309e+02,4.859852026025e+00
119,4.561370846105e+03,4.433277751659e+02,4.715896937832e+00
120,4.878061245306e+03,5.285129009898e+02,5.622053277511e+00
121,4.928527004475e+03,5.290403962747e+02,5.627664505903e+00
122,4.958043046673e+03,5.248373198864e+02,5.582954302348e+00
123,4.939615757110e+03,5.560667810642e+02,5.915157535685e+00
124,4.897846561073e+03,4.711975540963e+02,5.012361568470e+00
125,4.534689427744e+03,4.480414530366e+02,4.766038662042e+00
126,4.463584615255e+03,4.545445105983e+02,4.835214903549e+00
127,4.906189255775e+03,4.920775861518e+02,5.234472802524e+00
128,4.923930036400e+03,5.327530657281e+02,5.667158008198e+00
129,4.934091198992e+03,5.031627984053e+02,5.352391691098e+00
130,4.933558323403e+03,4.810335448915e+02,5.116991870179e+00
131,4.815706477133e+03,4.940631235112e+02,5.255593946016e+00
132,4.669064170810e+03,4.490971063204e+02,4.777268168441e+00
133,4.428643705813e+03,4.463087196359e+02,4.747606719365e+00
134,4.796764118500e+03,4.685544468433e+02,4.984245528604e+00
135,4.869168068324e+03,5.158865887740e+02,5.487740945981e+00
136,4.826562767215e+03,5.240243132792e+02,5.574305948728e+00
137,4.878587931595e+03,5.047809420428e+02,5.369604685754e+00
138,4.817928424776e+03,5.221882724737e+02,5.554775074062e+00
139,4.587928860377e+03,4.101981043062e+02,4.363480233735e+00
140,4.406001806360e+03,4.072376460178e+02,4.331988373855e+00
141,4.488432355775e+03,3.994492696839e+02,4.249139560491e+00
142,4.501988408990e+03,4.600820662920e+02,4.894120623880e+00
143,4.508850597521e+03,4.309003864876e+02,4.583700654414e+00
144,4.484362776683e+03,4.318273619170e+02,4.593561350797e+00
145,4.547984505424e+03,4.354359529429e+02,4.631947719354e+00
146,4.367405670606e+03,4.128378072817e+02,4.391560060619e+00
147,4.401502300325e+03,4.012929155887e+02,4.268751334361e+00
148,4.533127730891e+03,4.513260149514e+02,4.800978172588e+00
149,4.687557251105e+03,4.658340219165e+02,4.955307022378e+00
150,4.471245874258e+03,4.243306374187e+02,4.513814982340e+00
151,4.568499932646e+03,4.740824527424e+02,5.043049663043e+00
152,4.575784570794e+03,4.311793871898e+02,4.586668522955e+00
153,4.347393448182e+03,3.921883378047e+02,4.171901434812e+00
154,4.606779341084e+03,3.878127548594e+02,4.125356193641e+00
155,4.865430123725e+03,5.057292803807e+02,5.379692629968e+00
156,4.896740352349e+03,5.024204553805e+02,5.344495020974e+00
157,4.838008696456e+03,5.178631719037e+02,5.508766838900e+00
158,4.858405606537e+03,4.646064465112e+02,4.942248695290e+00
159,4.837728014042e+03,4.737939891293e+02,5.039981132837e+00
160,4.386204099405e+03,3.999850266903e+02,4.254838672903e+00
161,4.535299287496e+03,4.060411408299e+02,4.319260556047e+00
162,4.866225826836e+03,5.010791043503e+02,5.330226406260e+00
163,4.904041924177e+03,5.262818485119e+02,5.598320468203e+00
164,4.916447256795e+03,5.247425065699e+02,5.581945726179e+00
165,4.931761842005e+03,5.210624725604e+02,5.542799383250e+00
166,4.854714654256e+03,5.080964987839e+02,5.404873903607e+00
167,4.551238670264e+03,4.554928277206e+02,4.845302622080e+00
168,4.560425345049e+03,4.437413165461e+02,4.720295982147e+00
169,4.838515667719e+03,5.241293047986e+02,5.575422795477e+00
170,4.919161382243e+03,5.274027909404e+02,5.610244487546e+00
171,4.919056593813e+03,5.197282012955e+02,5.528606079503e+00
172,4.946422655264e+03,5.542080808686e+02,5.895385621874e+00
173,4.919496514498e+03,4.737262232055e+02,5.039260273169e+00
174,4.590727343015e+03,4.534985739591e+02,4.824088757906e+00
175,4.519682228865e+03,4.599646119782e+02,4.892871204219e+00
176,4.880707023433e+03,4.898847823389e+02,5.211146863195e+00
177,4.875660628687e+03,5.265515848818e+02,5.601189787457e+00
178,4.931945428408e+03,5.023485905811e+02,5.343730559538e+00
179,4.913104915748e+03,4.801663916525e+02,5.107767532041e+00
180,4.837728850203e+03,4.970751485004e+02,5.287634346412e+00
181,4.660109426342e+03,4.482605291622e+02,4.768369083206e+00
182,4.442118101762e+03,4.483164605834e+02,4.768964053412e+00
183,4.801117877800e+03,4.695547258693e+02,4.994885991620e+00
184,4.868195834591e+03,5.160705971482e+02,5.489698334118e+00
185,4.888359451372e+03,5.326211041873e+02,5.665754267984e+00
186,4.869916123515e+03,5.051806744691e+02,5.373856837392e+00
187,4.815109384957e+03,5.181893428343e+02,5.512236480503e+00
188,4.573032370342e+03,4.115940769227e+02,4.378329885294e+00
189,4.252201488010e+03,3.932854165131e+02,4.183571603954e+00
190,4.539053943488e+03,4.044380894804e+02,4.302208105526e+00
191,4.473453496490e+03,4.578700458271e+02,4.870590267513e+00
192,4.595895247104e+03,4.428698795332e+02,4.711026075385e+00
193,4.562167344879e+03,4.392201314994e+02,4.672201899367e+00
194,4.531796307821e+03,4.320862916528e+02,4.596315714536e+00
195,4.270823966977e+03,4.039685665068e+02,4.297213557300e+00
196,4.234396588846e+03,3.860800128170e+02,4.106924159040e+00
197,4.389751363813e+03,4.371839098178e+02,4.650541601658e+00
198,4.628912870176e+03,4.597548727407e+02,4.890640104154e+00
199,4.557967078393e+03,4.331705717930e+02,4.607849738973e+00
200,4.487633907568e+03,4.660980642123e+02,4.958115770946e+00
201,4.431550603034e+03,4.176963667903e+02,4.443242962508e+00
202,4.323970685870e+03,3.908730137756e+02,4.157909682190e+00
203,4.399849436906e+03,3.686554154857e+02,3.921570094168e+00
204,4.846385618792e+03,5.034612136551e+02,5.355566081790e+00
205,4.883216788687e+03,5.022011176697e+02,5.342161817199e+00
206,4.841384711391e+03,5.170152156369e+02,5.499746708454e+00
207,4.861449735717e+03,4.643128330338e+02,4.939125383429e+00
208,4.836020212469e+03,4.743605200988e+02,5.046007603123e+00
209,4.576848301497e+03,4.169639175430e+02,4.435451537391e+00
210,4.640444943699e+03,4.156827780588e+02,4.421823422689e+00
211,4.854893117301e+03,4.986549909234e+02,5.304439912096e+00
212,4.920524009302e+03,5.289091604477e+02,5.626268485464e+00
213,4.928341081366e+03,5.261201146562e+02,5.596600025142e+00
214,4.942998025802e+03,5.211319411462e+02,5.543538354976e+00
215,4.851238514651e+03,5.084763887740e+02,5.408914981432e+00
216,4.617352864697e+03,4.619257150036e+02,4.913732427607e+00
217,4.469355366556e+03,4.341225271815e+02,4.617976159543e+00
218,4.870832882903e+03,5.279561853319e+02,5.616131217551e+00
219,4.906762517269e+03,5.260475062168e+02,5.595827653240e+00
220,4.938998303114e+03,5.228811594203e+02,5.562145655408e+00
221,4.901332552267e+03,5.513392957011e+02,5.864868934347e+00
222,4.861124056790e+03,4.660965900172e+02,4.958100089203e+00
223,4.625414121923e+03,4.566647157434e+02,4.857768574921e+00
224,4.631284007745e+03,4.715093461883e+02,5.015678255252e+00
225,4.889600542868e+03,4.906864435722e+02,5.219674530458e+00
226,4.911132582458e+03,5.308492704237e+02,5.646906395398e+00
227,4.927561916575e+03,5.028432900117e+02,5.348992922198e+00
228,4.902449576616e+03,4.794711364675e+02,5.100371758571e+00
229,4.874757027783e+03,5.012555872878e+02,5.332103742603e+00
230,4.588403999319e+03,4.402764406407e+02,4.683438382448e+00
231,4.573156275248e+03,4.615898942546e+02,4.910160136110e+00
232,4.838600165724e+03,4.722240523592e+02,5.023280938485e+00
233,4.885258075598e+03,5.182900819286e+02,5.513308092103e+00
234,4.834940159038e+03,5.247988417203e+02,5.582544991053e+00
235,4.877684199050e+03,5.054715025870e+02,5.376950520007e+00
236,4.854436935660e+03,5.236815526439e+02,5.570659834225e+00
237,4.499188160378e+03,4.018612247198e+02,4.274796719832e+00
238,4.294972676110e+03,3.971326205106e+02,4.224496216775e+00
239,4.604892125891e+03,4.133440252214e+02,4.396944951359e+00
240,4.591749073241e+03,4.706390905218e+02,5.006420915057e+00
241,4.524344903616e+03,4.328744875124e+02,4.604700143956e+00
242,4.565808950215e+03,4.405588563052e+02,4.686442577633e+00
243,4.497903049650e+03,4.285407387472e+02,4.558599913661e+00
244,4.296405410194e+03,4.067198671443e+02,4.326480503740e+00
245,4.271872481888e+03,3.889878626068e+02,4.137856396286e+00
246,4.609604129233e+03,4.584928465861e+02,4.877215307398e+00
247,4.458320645451e+03,4.428861573074e+02,4.711199230125e+00
248,4.655339896210e+03,4.435070146327e+02,4.717803596743e+00
249,4.580416597564e+03,4.753257904895e+02,5.056275661961e+00
250,4.548408085042e+03,4.286032006202e+02,4.559264351514e+00
251,4.358392843747e+03,3.934929733008e+02,4.185779488221e+00
252,4.583410513012e+03,3.873062956073e+02,4.119968735941e+00
253,4.776130985918e+03,4.964958044386e+02,5.281471576922e+00
254,4.870748927347e+03,5.004962327869e+02,5.324026112989e+00
255,4.901006770129e+03,5.242361833029e+02,5.576559715020e+00
256,4.812398808024e+03,4.607142797959e+02,4.900845791790e+00
257,4.804263372959e+03,4.717025972954e+02,5.017733962914e+00
258,4.546803232199e+03,4.145812173357e+02,4.410105576139e+00
259,4.520501929763e+03,4.050294105523e+02,4.308498280400e+00
260,4.824095692217e+03,4.965609015055e+02,5.282164046638e+00
261,4.949587022356e+03,5.325017414364e+02,5.664484547333e+00
262,4.911174355316e+03,5.242619151258e+02,5.576833437154e+00
263,4.963905502797e+03,5.244991526419e+02,5.579357050017e+00
264,4.862325610424e+03,5.095254873934e+02,5.420074762622e+00
265,4.640651995323e+03,4.635169073292e+02,4.930658727822e+00
266,4.600639088411e+03,4.460137843684e+02,4.744469346968e+00
267,4.892984692293e+03,5.297666530435e+02,5.635390058561e+00
268,4.953874830949e+03,5.316396632098e+02,5.655314194612e+00
269,4.948215779828e+03,5.232566752033e+02,5.566140202626e+00
270,4.935887828065e+03,5.538054625675e+02,5.891102771758e+00
271,4.873554927964e+03,4.676743049006e+02,4.974883023195e+00
272,4.644017713914e+03,4.585378182835e+02,4.877693693598e+00
273,4.554220814400e+03,4.637374923189e+02,4.933005199520e+00
274,4.897114582777e+03,4.934049079077e+02,5.248592180905e+00
275,4.921042992070e+03,5.307920251915e+02,5.646297449533e+00
276,4.903908388185e+03,4.994261037895e+02,5.312642621260e+00
277,4.917048049890e+03,4.810195717493e+02,5.116843230951e+00
278,4.836757241416e+03,4.963549589094e+02,5.279973333326e+00
279,4.558299100097e+03,4.370432201718e+02,4.649045016269e+00
280,4.614328356948e+03,4.656085123229e+02,4.952908165230e+00
281,4.764434915319e+03,4.652425459515e+02,4.949015199828e+00
282,4.872861534581e+03,5.159135847370e+02,5.488028115399e+00
283,4.863028755153e+03,5.299118122847e+02,5.636934189245e+00
284,4.883915079952e+03,5.069873602925e+02,5.393075448585e+00
285,4.876755426627e+03,5.285491064890e+02,5.622438413323e+00
286,4.562631633634e+03,4.092373300437e+02,4.353260002439e+00
287,4.278454539855e+03,3.947540795165e+02,4.199194499132e+00
288,4.590109982340e+03,4.098624523349e+02,4.359909737610e+00
289,4.448713940021e+03,4.553872679580e+02,4.844179730647e+00
290,4.637289234282e+03,4.433734900861e+02,4.716383230062e+00
291,4.596038980644e+03,4.437016184914e+02,4.719873694294e+00
292,4.527904193618e+03,4.316223732776e+02,4.591380785195e+00
293,4.233522958884e+03,4.010954308676e+02,4.266650591652e+00
294,4.158243797811e+03,3.798919836049e+02,4.041099029988e+00
295,4.545654006431e+03,4.524798393683e+02,4.813251973914e+00
296,4.556613390536e+03,4.526609567911e+02,4.815178609572e+00
297,4.616875388682e+03,4.395501529256e+02,4.675712500599e+00
298,4.481379752358e+03,4.637734864572e+02,4.933388086982e+00
299,4.538164781411e+03,4.280985285050e+02,4.553895904474e+00
300,4.342287237935e+03,3.924241798259e+02,4.174410203105e+00
301,4.551323317044e+03,3.834334267488e+02,4.078771113294e+00
302,4.775237053502e+03,4.941086760352e+02,5.256078510756e+00
303,4.844527082755e+03,4.978780045314e+02,5.296174723330e+00
304,4.890015057461e+03,5.212607441292e+02,5.544908496048e+00
305,4.875955201358e+03,4.672390571512e+02,4.970253077491e+00
306,4.814242264083e+03,4.726884380941e+02,5.028220839361e+00
307,4.541486825223e+03,4.128619192503e+02,4.391816551561e+00
308,4.522768533469e+03,4.055702759359e+02,4.314251733149e+00
309,4.858354487161e+03,4.994717890547e+02,5.313128598035e+00
310,4.936191684163e+03,5.303427944542e+02,5.641518759866e+00
311,4.929172598311e+03,5.265443042808e+02,5.601112340101e+00
312,4.922590651522e+03,5.193730026347e+02,5.524827655568e+00
313,4.835620024118e+03,5.073360210746e+02,5.396784325870e+00
314,4.634120650923e+03,4.641080677829e+02,4.936947194121e+00
315,4.618562780124e+03,4.479234104750e+02,4.764782984897e+00
316,4.900059448381e+03,5.319372940521e+02,5.658480241173e+00
317,4.903935256779e+03,5.256936477344e+02,5.592063485446e+00
318,4.928592508833e+03,5.220109361372e+02,5.552888659691e+00
319,4.924883530220e+03,5.544486292046e+02,5.897944453567e+00
320,4.866498319576e+03,4.706442029365e+02,5.006475298342e+00
321,4.594793660843e+03,4.542481665222e+02,4.832062544957e+00
322,4.495133913704e+03,4.577442259894e+02,4.869251859634e+00
323,4.831501524585e+03,4.859380402797e+02,5.169163414753e+00
324,4.955236436622e+03,5.356203837254e+02,5.697659088710e+00
325,4.940712225265e+03,5.035142999837e+02,5.356130787338e+00
326,4.910676186536e+03,4.795770721101e+02,5.101498648426e+00
327,4.883379864504e+03,5.010167418338e+02,5.329563025310e+00
328,4.594804286520e+03,4.423153188228e+02,4.705126938669e+00
329,4.595421931398e+03,4.631888951539e+02,4.927169499987e+00
330,4.812572765558e+03,4.683429139864e+02,4.981995348921e+00
331,4.902245228194e+03,5.210585711478e+02,5.542757881993e+00
332,4.888441238394e+03,5.320504358157e+02,5.659683786104e+00
333,4.840280800029e+03,5.018168120015e+02,5.338073767622e+00
334,4.863317318621e+03,5.260994789400e+02,5.596380512816e+00
335,4.462522256426e+03,3.992379436329e+02,4.246891580706e+00
336,4.465028661288e+03,4.120672428480e+02,4.383363185402e+00
337,4.580044126617e+03,4.084921992025e+02,4.345333676932e+00
338,4.553871372854e+03,4.660064231202e+02,4.957140939299e+00
339,4.562450526942e+03,4.358034713826e+02,4.635857194874e+00
340,4.576734181224e+03,4.407824474775e+02,4.688821027584e+00
341,4.438215947786e+03,4.240240671604e+02,4.510553842788e+00
342,4.206407813402e+03,3.981881042801e+02,4.235723919967e+00
343,4.245013783591e+03,3.876107128651e+02,4.123206972962e+00
344,4.527755714789e+03,4.505936798976e+02,4.793187962204e+00
345,4.658560966163e+03,4.627891973841e+02,4.922917717008e+00
346,4.612563424812e+03,4.393966605627e+02,4.674079726374e+00
347,4.618434829555e+03,4.787166569018e+02,5.092345986055e+00
348,4.693951628390e+03,4.428486236479e+02,4.710799966014e+00
349,4.413289009517e+03,3.984725142311e+02,4.238749329364e+00
350,4.595732083441e+03,3.869259102788e+02,4.115922388958e+00
351,4.822567886004e+03,4.987000655013e+02,5.304919392688e+00
352,4.830591590129e+03,4.966227100101e+02,5.282821534289e+00
353,4.890619157421e+03,5.219034009072e+02,5.551744754233e+00
354,4.873458335539e+03,4.657036333309e+02,4.953920014466e+00
355,4.843266600058e+03,4.751797732963e+02,5.054722404816e+00
356,4.526284276405e+03,4.140564258319e+02,4.404523109205e+00
357,4.642385200407e+03,4.179178760505e+02,4.445599266129e+00
358,4.898327308774e+03,5.062538217627e+02,5.385272436232e+00
359,4.904487482638e+03,5.271072650355e+02,5.607100832246e+00
360,4.930747430098e+03,5.258128285721e+02,5.593331270995e+00
361,4.930322970267e+03,5.188004591259e+02,5.518737226926e+00
362,4.833526790717e+03,5.053607946904e+02,5.375772865324e+00
363,4.574071631028e+03,4.578154929785e+02,4.870009961866e+00
364,4.582973382916e+03,4.456997769751e+02,4.741129094930e+00
365,4.851626591027e+03,5.256283987928e+02,5.591369400163e+00
366,4.929523562841e+03,5.288976954797e+02,5.626146526926e+00
367,4.932916959454e+03,5.234748482006e+02,5.568461016768e+00
368,4.915154625634e+03,5.500730543791e+02,5.851399298770e+00
369,4.877277383812e+03,4.691631135338e+02,4.990720217406e+00
370,4.547290231320e+03,4.488404228875e+02,4.774537699739e+00
371,4.481510965201e+03,4.555097564072e+02,4.845482700897e+00
372,4.871893726715e+03,4.888705584905e+02,5.200358062201e+00
373,4.919771139297e+03,5.309213957882e+02,5.647673628593e+00
374,4.937119094175e+03,5.033256937195e+02,5.354124489168e+00
375,4.899393359106e+03,4.790064595357e+02,5.095428760089e+00
376,4.831906995368e+03,4.971281339305e+02,5.288197978653e+00
377,4.461310303569e+03,4.285114921216e+02,4.558288802830e+00
378,4.408667462566e+03,4.451432181563e+02,4.735208703345e+00
379,4.772607456533e+03,4.657112657493e+02,4.954001204277e+00
380,4.835524604295e+03,5.125086007278e+02,5.451807615439e+00
381,4.916944501978e+03,5.345605921867e+02,5.686385561645e+00
382,4.881941568527e+03,5.058399394519e+02,5.380869765271e+00
383,4.753906516159e+03,5.117250973288e+02,5.443473102045e+00
384,4.335816700836e+03,3.892128068072e+02,4.140249239066e+00
385,4.384504696509e+03,4.042757157950e+02,4.300480856280e+00
386,4.500116967850e+03,4.006898974837e+02,4.262336732358e+00
387,4.518596375935e+03,4.616989770494e+02,4.911320503781e+00
388,4.631129947528e+03,4.448122250091e+02,4.731687765437e+00
389,4.581312043099e+03,4.414519137859e+02,4.695942472011e+00
390,4.429528255473e+03,4.221914271980e+02,4.491059144574e+00
391,4.124427577322e+03,3.905313499355e+02,4.154275234841e+00
392,4.267397337955e+03,3.891388749629e+02,4.139462789451e+00
393,4.557196862006e+03,4.540404509468e+02,4.829852971587e+00
394,4.586002702724e+03,4.554847539524e+02,4.845216737412e+00
395,4.579713178919e+03,4.360451009399e+02,4.638427528052e+00
396,4.531520670241e+03,4.702557878775e+02,5.002343535142e+00
397,4.610805720086e+03,4.347666318834e+02,4.624827820011e+00
398,4.243266095018e+03,3.830061666877e+02,4.074226136582e+00
399,4.592756180869e+03,3.867423451762e+02,4.113969716118e+00
400,4.808459383925e+03,4.982932341511e+02,5.300591726283e+00
401,4.880837451592e+03,5.014128904909e+02,5.333777054620e+00
402,4.870768710630e+03,5.218408172298e+02,5.551079020685e+00
403,4.897158183024e+03,4.683959627668e+02,4.982559655051e+00
404,4.773322665386e+03,4.687646118752e+02,4.986481158054e+00
405,4.613275832090e+03,4.212932517723e+02,4.481504808083e+00
406,4.543189175160e+03,4.083039096317e+02,4.343330747587e+00
407,4.848540547573e+03,4.989524741419e+02,5.307604388309e+00
408,4.898051920520e+03,5.265412870741e+02,5.601080244580e+00
409,4.895211608048e+03,5.227172625037e+02,5.560402202798e+00
410,4.930540455879e+03,5.206797383301e+02,5.538728049836e+00
411,4.885088281574e+03,5.121455216260e+02,5.447945363354e+00
412,4.596119190088e+03,4.602811070146e+02,4.896237918547e+00
413,4.629854587664e+03,4.502012760938e+02,4.789013768751e+00
414,4.878709417329e+03,5.284980083887e+02,5.621894857543e+00
415,4.929118780444e+03,5.280582046230e+02,5.617216447238e+00
416,4.930819740839e+03,5.225272244208e+02,5.558380673664e+00
417,4.912544639225e+03,5.529729707987e+02,5.882247144831e+00
418,4.905413309784e+03,4.713561133381e+02,5.014048241593e+00
419,4.615366682504e+03,4.558198267484e+02,4.848781072564e+00
420,4.709740215598e+03,4.793499790698e+02,5.099082947374e+00
421,4.840160563168e+03,4.857813817587e+02,5.167496960539e+00
422,4.927013204557e+03,5.322142782683e+02,5.661426659354e+00
423,4.920292437814e+03,5.012104376454e+02,5.331623463513e+00
424,4.931786577679e+03,4.827081574258e+02,5.134805552437e+00
425,4.834959517608e+03,4.975702961756e+02,5.292901477272e+00
426,4.568582928716e+03,4.387197269089e+02,4.666878848099e+00
427,4.337101827670e+03,4.375828064355e+02,4.654784862386e+00
428,4.806297648953e+03,4.686519733387e+02,4.985282966199e+00
429,4.864896167005e+03,5.153120728121e+02,5.481629535379e+00
430,4.921763261195e+03,5.349140438287e+02,5.690145401676e+00
431,4.869803385293e+03,5.054043120415e+02,5.376235780924e+00
432,4.874991971413e+03,5.266911709212e+02,5.602674633236e+00
433,4.571247769044e+03,4.088747831140e+02,4.349403411331e+00
434,4.371855987048e+03,4.032953713643e+02,4.290052447418e+00
